2021-12-12 14:12:98 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:579 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (da2f9dc445f0c8529b45b41053872176)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:694 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:602 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:940 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:698 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:68 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:72 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 12:12:241 INFO  BuildYourOwnComputerPage :72 - Select RAM '8GB [+$60.00]
2021-12-15 12:12:401 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 12:12:540 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 12:12:694 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (5493eeba231092584ac71681ddcd3199)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:803 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:137 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:479 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:255 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:159 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (c742ecd35ed2755e8a40d3811f23f1e6)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 12:12:488 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:130 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:391 INFO  LoginPage :61 - Entering email address : Test@gmail.com to email field 
2021-12-15 12:12:540 INFO  LoginPage :66 - Entering password : password1234 to password field
2021-12-15 12:12:826 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:474 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (609fd480c47681deb4f8799858e095e5)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 12:12:797 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:80 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:935 INFO  LoginPage :61 - Entering email address : abc123@google.com to email field 
2021-12-15 12:12:109 INFO  LoginPage :66 - Entering password : abcd123456 to password field
2021-12-15 12:12:250 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:255 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:731 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:137 INFO  LoginPage :61 - Entering email address : abc123@google.com to email field 
2021-12-15 12:12:312 INFO  LoginPage :66 - Entering password : abcd123456 to password field
2021-12-15 12:12:493 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:600 INFO  LoginPage :76 - Clicking on logout link 
2021-12-15 12:12:311 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:241 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:815 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:387 INFO  ComputerPage :32 - Get pageTitle text : Computers
2021-12-15 12:12:45 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:295 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:170 INFO  DesktopPage :43 - Get pageTitle text Desktops
2021-12-15 12:12:487 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:814 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:605 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:156 INFO  BuildYourOwnComputerPage :64 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200
2021-12-15 12:12:413 INFO  BuildYourOwnComputerPage :72 - Select RAM '2 GB
2021-12-15 12:12:540 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 12:12:660 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 12:12:785 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (5da28e11c31e100f50dbeb4ff06dd710)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:884 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:250 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:715 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:226 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:933 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:375 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 12:12:536 INFO  BuildYourOwnComputerPage :72 - Select RAM '4GB [+$20.00]
2021-12-15 12:12:701 INFO  BuildYourOwnComputerPage :81 - Select HDD '400 GB [+$100.00]
2021-12-15 12:12:856 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Premium [+$60.00]
2021-12-15 12:12:991 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (7da84fbc20e8e22019c77569d1c05d52)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:96 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:37 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:470 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:30 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:683 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:876 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 12:12:58 INFO  BuildYourOwnComputerPage :72 - Select RAM '8GB [+$60.00]
2021-12-15 12:12:215 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 12:12:341 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 12:12:511 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (1a8c437983eed084e9f0ff9df68747f7)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:613 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:528 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:923 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:242 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:774 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (d81d567caa5316c39f6d4ca195a1e8bf)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 12:12:163 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:603 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:927 INFO  LoginPage :61 - Entering email address : Testmail@gmail.com to email field 
2021-12-15 12:12:80 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 12:12:251 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:476 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (9152ed42cd07e46d1ddbd870d8ac0a78)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 12:12:812 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:158 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:525 INFO  LoginPage :61 - Entering email address : gsmith@google.com to email field 
2021-12-15 12:12:687 INFO  LoginPage :66 - Entering password : abcd1234 to password field
2021-12-15 12:12:829 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:769 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:562 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:575 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:511 INFO  ComputerPage :32 - Get pageTitle text : Computers
2021-12-15 12:12:623 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:19 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:957 INFO  DesktopPage :43 - Get pageTitle text Desktops
2021-12-15 12:12:308 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:740 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:702 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:328 INFO  BuildYourOwnComputerPage :64 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200
2021-12-15 12:12:511 INFO  BuildYourOwnComputerPage :72 - Select RAM '2 GB
2021-12-15 12:12:670 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 12:12:806 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 12:12:971 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (8587169fc9119d4f57ff410ebc76f32a)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:83 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:21 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:320 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:681 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:782 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:161 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 12:12:312 INFO  BuildYourOwnComputerPage :72 - Select RAM '4GB [+$20.00]
2021-12-15 12:12:484 INFO  BuildYourOwnComputerPage :81 - Select HDD '400 GB [+$100.00]
2021-12-15 12:12:646 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Premium [+$60.00]
2021-12-15 12:12:784 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (72dc7995f7f7d229f9d9e4dbb45b9e32)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:886 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:802 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:147 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:837 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:567 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:661 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 12:12:801 INFO  BuildYourOwnComputerPage :72 - Select RAM '8GB [+$60.00]
2021-12-15 12:12:949 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 12:12:92 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 12:12:250 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (1608dcc3860b52044e0d14d1e790fe22)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:340 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:265 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:631 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:888 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:307 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (e5f04814f15d2d904ed92b85dc0e70d7)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 12:12:553 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:959 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:305 INFO  LoginPage :61 - Entering email address : Testmail@gmail.com to email field 
2021-12-15 12:12:478 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 12:12:625 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:808 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (36999ea6e2ce2664638ac46bf08e4c16)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 12:12:170 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:684 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:97 INFO  LoginPage :61 - Entering email address : gsmith@google.com to email field 
2021-12-15 12:12:257 INFO  LoginPage :66 - Entering password : abcd1234 to password field
2021-12-15 12:12:405 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:192 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:452 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:969 INFO  ComputerPage :32 - Get pageTitle text : Computers
2021-12-15 12:12:598 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:257 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:991 INFO  DesktopPage :43 - Get pageTitle text Desktops
2021-12-15 12:12:280 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:624 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:717 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:950 INFO  BuildYourOwnComputerPage :64 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200
2021-12-15 12:12:89 INFO  BuildYourOwnComputerPage :72 - Select RAM '2 GB
2021-12-15 12:12:232 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 12:12:346 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 12:12:486 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (28f578e6f138daceeec9b2688539f14a)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:612 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:584 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:864 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:464 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:641 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:119 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 12:12:281 INFO  BuildYourOwnComputerPage :72 - Select RAM '4GB [+$20.00]
2021-12-15 12:12:464 INFO  BuildYourOwnComputerPage :81 - Select HDD '400 GB [+$100.00]
2021-12-15 12:12:624 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Premium [+$60.00]
2021-12-15 12:12:753 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (2fb0b4207d25064e148a68b66f391bf1)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:857 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:765 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:168 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:406 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 12:12:235 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 12:12:273 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 12:12:438 INFO  BuildYourOwnComputerPage :72 - Select RAM '8GB [+$60.00]
2021-12-15 12:12:572 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 12:12:733 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 12:12:926 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (b4d34476c54bfe7a8eaadf31726eed62)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 12:12:23 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 12:12:383 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 12:12:819 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:969 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:406 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (aa14a98b7d1db451bdb1d6e69da768b3)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 12:12:669 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:422 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:731 INFO  LoginPage :61 - Entering email address : Test1234@gmail.com to email field 
2021-12-15 12:12:903 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 12:12:60 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:663 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (f1ea271f1a2d68362f6803002d631455)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 12:12:101 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 12:12:841 INFO  HomePage :39 - Clicking on login link
2021-12-15 12:12:470 INFO  LoginPage :61 - Entering email address : abcde@google.com to email field 
2021-12-15 12:12:645 INFO  LoginPage :66 - Entering password : abcd1234 to password field
2021-12-15 12:12:788 INFO  LoginPage :72 - Clicking on login button
2021-12-15 12:12:507 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:227 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:252 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:820 INFO  ComputerPage :32 - Get pageTitle text : Computers
2021-12-15 13:12:564 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:553 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:173 INFO  DesktopPage :43 - Get pageTitle text Desktops
2021-12-15 13:12:451 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:386 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:68 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:778 INFO  BuildYourOwnComputerPage :64 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200
2021-12-15 13:12:941 INFO  BuildYourOwnComputerPage :72 - Select RAM '2 GB
2021-12-15 13:12:61 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 13:12:191 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 13:12:318 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (a8687537a6aed9eeb48119f53bce70d9)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:407 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:753 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:225 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:579 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:829 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:62 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 13:12:251 INFO  BuildYourOwnComputerPage :72 - Select RAM '4GB [+$20.00]
2021-12-15 13:12:418 INFO  BuildYourOwnComputerPage :81 - Select HDD '400 GB [+$100.00]
2021-12-15 13:12:574 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Premium [+$60.00]
2021-12-15 13:12:716 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (a169fa12513173a78ec4e505f9fd4cda)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:821 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:196 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:631 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:181 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:982 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:264 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 13:12:409 INFO  BuildYourOwnComputerPage :72 - Select RAM '8GB [+$60.00]
2021-12-15 13:12:555 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 13:12:682 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 13:12:867 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (44471e5a2f40b7a29fbd4dcdfddc9c3b)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:963 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:371 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:15 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:412 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:773 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (53ec642798125a4de7d219efed61dd21)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 13:12:60 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:12 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:464 INFO  LoginPage :61 - Entering email address : Test1234@gmail.com to email field 
2021-12-15 13:12:630 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 13:12:810 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:417 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (8f57bc955defd1a23cece27f7c02e540)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 13:12:937 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:938 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:293 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:447 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:592 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:228 INFO  LoginPage :82 - verify  logout Link : [[ChromeDriver: chrome on WINDOWS (0eea536a589849e447e994786e861121)] -> xpath: //a[normalize-space()='Log out']]
2021-12-15 13:12:925 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:522 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:330 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:481 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:622 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:778 INFO  LoginPage :76 - Clicking on logout link 
2021-12-15 13:12:997 INFO  HomePage :51 - verify login Link 
2021-12-15 13:12:88 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:327 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:20 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:142 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:788 INFO  RegisterPage :79 - Enter first Name: krishna to first name field [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //input[@id='FirstName']]
2021-12-15 13:12:958 INFO  RegisterPage :86 - Enter last name Patel to last name field[[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:174 INFO  RegisterPage :93 - Enter date 18 to date field [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:374 INFO  RegisterPage :93 - Enter date May to date field [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:529 INFO  RegisterPage :93 - Enter date 1979 to date field [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:738 INFO  RegisterPage :115 - Enter email test52A@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> id: Email]
2021-12-15 13:12:884 INFO  RegisterPage :127 - Enter company name Prime to company's name field [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:51 INFO  RegisterPage :134 -  Enter password abcd123 to password field [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:221 INFO  RegisterPage :141 -  Enter confirm passwordabcd123 to confirm password field [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:382 INFO  RegisterPage :148 -  Click on register button Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='register-button']'
2021-12-15 13:12:403 INFO  RegisterPage :154 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (53c8579231167556f0288c6bb33e6345)] -> xpath: //div[@class='page-body']//div[text()='Your registration completed']]
2021-12-15 13:12:848 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:705 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:413 INFO  RegisterPage :86 - Enter last name A to last name field[[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:569 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //select[@name='DateOfBirthDay']]
